campaign_id,order_id,campaign_type,start_date,end_date,marketing_spend,reach,impressions,clicks,conversion_rate
CAM004141,ORD014019,Social Media,2023-07-01,2024-02-19,2200,159598,138373,1457,0.05
CAM004142,ORD040383,Radio Ads,2023-03-22,2024-01-02,10704,176037,219406,481,0.05
CAM004143,ORD020612,TV Commercial,2023-09-07,2024-06-01,2495,38358,44610,523,0.01
CAM004144,ORD047718,Social Media,2023-01-26,2024-02-10,15597,169389,209222,1667,0.05
CAM004145,ORD004163,TV Commercial,2023-04-03,2024-01-26,1489,88146,35203,1619,0.09
CAM004146,ORD022051,Social Media,2023-05-05,2024-07-28,5362,133476,215067,397,0.01
CAM004147,ORD042219,Google Ads,2023-11-19,2024-05-15,11594,150023,179247,757,0.07
CAM004148,ORD001868,Social Media,2023-04-29,2023-12-11,1872,132615,167898,878,0.1
CAM004149,ORD023888,Radio Ads,2023-07-23,2024-06-06,17095,167718,81660,1982,0.09
CAM004150,ORD038433,Social Media,2023-05-01,2024-07-20,694,150166,117895,1249,0.1
CAM004151,ORD018055,Google Ads,2023-06-01,2024-11-29,4997,104350,61118,1531,0.06
CAM004152,ORD040850,Email Campaign,2023-10-30,2024-03-30,17493,186035,125244,534,0.03
CAM004153,ORD015230,Social Media,2023-11-25,2024-10-13,12593,153051,207565,206,0.03
CAM004154,ORD048998,Google Ads,2023-09-30,2024-12-07,2923,82954,178135,1605,0.04
CAM004155,ORD013473,Radio Ads,2023-09-25,2024-10-31,6313,150125,82518,1123,0.09
CAM004156,ORD008641,TV Commercial,2023-05-17,2024-07-23,7340,151002,148243,1964,0.05
CAM004157,ORD009866,Social Media,2022-12-27,2024-09-05,1329,75613,67674,1138,0.02
CAM004158,ORD023163,TV Commercial,2023-02-20,2023-12-27,8864,67704,77311,728,0.09
CAM004159,ORD043825,TV Commercial,2023-01-12,2024-02-27,9381,156854,207006,1597,0.01
CAM004160,ORD048324,TV Commercial,2023-05-30,2023-12-16,9449,30316,234811,1502,0.09
CAM004161,ORD003385,Google Ads,2023-02-05,2024-12-07,12530,96726,110906,575,0.02
CAM004162,ORD034802,Social Media,2023-07-05,2024-12-02,4548,95949,20853,1382,0.06
CAM004163,ORD004605,Email Campaign,2023-03-13,2024-03-21,16045,16043,234849,630,0.04
CAM004164,ORD001052,TV Commercial,2023-03-16,2024-05-12,13333,45795,12061,240,0.08
CAM004165,ORD031206,Google Ads,2023-07-08,2024-07-18,11113,15231,10088,611,0.07
CAM004166,ORD000946,Social Media,2023-10-01,2023-12-31,4817,159903,156352,1768,0.05
CAM004167,ORD024815,Google Ads,2023-09-10,2024-08-30,13568,82713,150354,599,0.04
CAM004168,ORD018365,Radio Ads,2023-08-02,2024-08-21,13983,114222,7884,590,0.09
CAM004169,ORD043041,TV Commercial,2023-06-20,2024-11-11,12609,113512,82747,344,0.02
CAM004170,ORD000037,Email Campaign,2023-02-27,2024-04-15,1443,25360,48289,1364,0.02
CAM004171,ORD044285,Radio Ads,2023-06-19,2024-04-10,2389,43760,55948,1850,0.08
CAM004172,ORD004739,Email Campaign,2022-12-26,2024-06-29,4877,164882,13873,1535,0.03
CAM004173,ORD014041,Email Campaign,2023-06-19,2024-10-19,1100,186343,204406,1355,0.02
CAM004174,ORD009679,Email Campaign,2023-09-18,2024-11-24,2910,70157,219843,1429,0.09
CAM004175,ORD032532,Social Media,2022-12-15,2024-08-20,13644,192413,238782,903,0.09
CAM004176,ORD026741,Social Media,2023-03-12,2023-12-31,519,153238,224769,979,0.03
CAM004177,ORD038169,Radio Ads,2023-03-26,2024-12-03,14696,49577,162967,1044,0.02
CAM004178,ORD029757,Radio Ads,2022-12-18,2024-08-09,11558,136767,187040,1904,0.07
CAM004179,ORD028534,Radio Ads,2023-04-13,2023-12-23,5929,198891,149493,1826,0.02
CAM004180,ORD000259,Google Ads,2023-08-16,2024-09-17,17679,86639,107732,1885,0.04
CAM004181,ORD018033,Radio Ads,2023-07-15,2024-06-13,16810,54910,58046,131,0.09
CAM004182,ORD012462,TV Commercial,2023-05-02,2024-06-15,10784,190343,32966,1482,0.03
CAM004183,ORD010683,TV Commercial,2023-04-03,2024-09-17,16589,160297,192484,265,0.05
CAM004184,ORD014105,Radio Ads,2023-09-03,2024-04-12,3100,44987,39801,1103,0.02
CAM004185,ORD011506,Google Ads,2023-07-03,2024-11-25,7942,93772,145180,392,0.08
CAM004186,ORD040204,Social Media,2023-10-13,2024-09-09,2804,174180,235342,1350,0.07
CAM004187,ORD046712,Radio Ads,2023-08-21,2023-12-14,3460,135312,37839,1426,0.05
CAM004188,ORD007969,Email Campaign,2023-09-21,2023-12-28,15373,185926,224008,447,0.04
CAM004189,ORD017556,Google Ads,2023-05-30,2024-08-25,13335,160335,133837,1434,0.06
CAM004190,ORD042146,Social Media,2023-11-05,2024-11-23,1556,177934,124431,1286,0.08
CAM004191,ORD007457,Google Ads,2023-11-18,2024-09-22,15874,180821,226276,1473,0.08
CAM004192,ORD025293,TV Commercial,2023-09-02,2024-05-12,6364,193627,120866,1987,0.04
CAM004193,ORD001303,Email Campaign,2023-08-14,2024-06-06,2767,168343,44460,1777,0.01
CAM004194,ORD001276,Social Media,2023-12-04,2024-06-29,10290,68924,136856,1132,0.04
CAM004195,ORD022240,Radio Ads,2022-12-13,2024-10-20,11986,95756,178262,1364,0.06
CAM004196,ORD002221,Google Ads,2023-02-24,2024-10-15,10363,23030,205611,1869,0.08
CAM004197,ORD047223,TV Commercial,2023-07-13,2024-05-30,7439,159351,205808,239,0.1
CAM004198,ORD016400,TV Commercial,2023-12-08,2024-11-04,10455,192213,103056,599,0.08
CAM004199,ORD031170,Social Media,2023-11-23,2023-12-20,16189,199092,147812,654,0.04
CAM004200,ORD004853,Social Media,2023-11-24,2024-03-06,9389,180316,123350,1838,0.06
CAM004201,ORD018041,TV Commercial,2023-09-04,2024-09-05,16812,147967,127317,339,0.08
CAM004202,ORD039214,Social Media,2023-06-13,2024-01-06,2741,159912,195423,1933,0.01
CAM004203,ORD024496,TV Commercial,2023-03-19,2024-05-07,8964,95271,126674,828,0.07
CAM004204,ORD025548,Google Ads,2023-09-20,2024-08-11,18331,152745,118680,601,0.01
CAM004205,ORD003601,TV Commercial,2023-05-07,2024-06-09,5436,137956,231120,489,0.06
CAM004206,ORD040662,Google Ads,2023-02-24,2024-02-18,6982,69589,166476,53,0.08
CAM004207,ORD000640,Google Ads,2023-10-30,2024-06-29,10083,51076,34743,1523,0.1
CAM004208,ORD007371,Radio Ads,2023-07-14,2024-06-27,18921,81202,126542,626,0.04
CAM004209,ORD004109,TV Commercial,2023-08-01,2024-04-09,8263,148480,177302,1796,0.02
CAM004210,ORD040404,Social Media,2023-02-17,2024-10-18,12450,131525,239667,1859,0.03
CAM004211,ORD027984,Radio Ads,2023-03-22,2024-06-13,7458,85122,159752,956,0.01
CAM004212,ORD025709,Radio Ads,2023-07-13,2023-12-21,1280,152921,138714,680,0.08
CAM004213,ORD017601,Email Campaign,2023-03-29,2024-09-24,2255,14506,135830,1766,0.09
CAM004214,ORD046781,Radio Ads,2023-06-18,2024-10-22,4438,7144,11413,1241,0.04
CAM004215,ORD018702,Radio Ads,2023-09-29,2023-12-31,2264,141255,175603,1640,0.1
CAM004216,ORD000046,Social Media,2023-11-27,2023-12-29,9578,21545,96562,428,0.07
CAM004217,ORD045917,TV Commercial,2023-02-17,2024-01-06,18505,187432,35828,815,0.03
CAM004218,ORD041673,TV Commercial,2023-06-10,2023-12-21,11796,84062,117720,502,0.05
CAM004219,ORD022955,Social Media,2023-10-11,2024-11-04,14514,32964,41538,936,0.02
CAM004220,ORD001028,TV Commercial,2023-11-10,2024-12-02,17415,120466,97551,268,0.02
CAM004221,ORD007985,TV Commercial,2023-04-02,2024-01-16,19246,67043,141488,1422,0.03
CAM004222,ORD039820,Email Campaign,2023-05-22,2024-10-14,15540,77238,235618,399,0.09
CAM004223,ORD027160,TV Commercial,2023-11-12,2024-11-05,5040,104048,9850,54,0.04
CAM004224,ORD020738,Google Ads,2023-08-20,2024-02-25,10586,9335,88716,487,0.03
CAM004225,ORD031524,Radio Ads,2023-08-13,2024-04-12,11057,158172,208461,645,0.05
CAM004226,ORD010847,Radio Ads,2023-09-26,2024-12-08,9619,108682,10566,1407,0.1
CAM004227,ORD031455,TV Commercial,2023-02-18,2024-04-07,2403,70311,151698,795,0.02
CAM004228,ORD049117,Social Media,2023-02-11,2024-08-03,17227,88499,99810,1464,0.09
CAM004229,ORD031487,Social Media,2022-12-27,2024-03-05,16842,23220,122449,591,0.09
CAM004230,ORD000249,Radio Ads,2023-07-08,2023-12-12,8702,29493,6646,1702,0.07
CAM004231,ORD006601,Social Media,2023-10-01,2024-03-10,8027,105997,134116,1324,0.02
CAM004232,ORD046754,Social Media,2023-09-02,2024-02-13,14726,145908,222355,1240,0.09
CAM004233,ORD021275,TV Commercial,2023-05-09,2024-09-05,19582,26954,139836,1824,0.05
CAM004234,ORD012975,Email Campaign,2023-04-02,2024-01-07,6206,139411,199116,1321,0.09
CAM004235,ORD003242,Radio Ads,2023-06-03,2024-02-27,12837,62121,154377,176,0.09
CAM004236,ORD025232,Google Ads,2023-10-06,2024-09-14,7160,106770,129415,1145,0.04
CAM004237,ORD010526,Social Media,2023-08-04,2024-08-15,7748,44319,178816,613,0.09
CAM004238,ORD014139,Radio Ads,2023-10-25,2024-04-19,19738,54710,206347,618,0.03
CAM004239,ORD032867,Email Campaign,2023-09-18,2024-09-26,1551,150898,72027,638,0.06
CAM004240,ORD046951,Google Ads,2023-08-03,2024-06-04,2901,78210,33909,734,0.06
CAM004241,ORD046925,Radio Ads,2023-04-05,2023-12-29,4461,55597,179689,1514,0.05
CAM004242,ORD039704,Google Ads,2023-01-07,2024-08-05,6779,128835,233853,872,0.07
CAM004243,ORD010602,Google Ads,2023-03-16,2024-11-16,13491,37437,56473,1868,0.07
CAM004244,ORD008109,Radio Ads,2023-12-07,2024-03-09,14461,20113,7077,269,0.01
CAM004245,ORD041944,Email Campaign,2023-07-08,2024-09-09,5802,90830,185529,865,0.01
CAM004246,ORD019424,Social Media,2023-05-26,2024-04-01,18641,140509,78878,368,0.04
CAM004247,ORD039704,Google Ads,2023-04-05,2024-01-10,15925,68306,108547,1510,0.04
CAM004248,ORD004517,Social Media,2023-10-20,2024-06-05,12875,97885,105703,1981,0.09
CAM004249,ORD021093,Radio Ads,2022-12-29,2024-02-08,14592,99595,117576,1559,0.08
CAM004250,ORD010420,Social Media,2023-02-23,2024-11-19,18783,21847,98472,515,0.06
CAM004251,ORD024817,Social Media,2023-09-13,2024-09-14,18116,150912,111330,460,0.04
CAM004252,ORD041967,Social Media,2023-11-06,2024-10-24,11606,93608,69256,206,0.09
CAM004253,ORD030483,TV Commercial,2023-05-21,2024-02-07,4294,81084,82128,777,0.05
CAM004254,ORD021992,Google Ads,2023-06-30,2024-01-03,1478,81610,214124,353,0.02
CAM004255,ORD018690,Radio Ads,2023-05-22,2024-09-04,14415,42860,28574,1483,0.1
CAM004256,ORD010167,Radio Ads,2023-10-20,2024-08-02,19333,91783,210532,672,0.08
CAM004257,ORD015189,Email Campaign,2023-02-01,2024-12-06,3049,78198,147394,742,0.07
CAM004258,ORD028914,Email Campaign,2023-07-08,2024-03-01,2265,54922,200032,1300,0.05
CAM004259,ORD004177,Email Campaign,2023-03-01,2024-11-16,4038,11742,168597,759,0.08
CAM004260,ORD010971,Social Media,2023-04-01,2024-03-10,18399,178896,238651,1486,0.04
CAM004261,ORD015663,TV Commercial,2023-01-27,2024-10-31,19941,89750,48225,1445,0.07
CAM004262,ORD016006,Email Campaign,2023-10-16,2024-05-09,7586,48103,224204,68,0.04
CAM004263,ORD044336,Social Media,2023-09-12,2024-02-12,5664,122525,207164,770,0.08
CAM004264,ORD040073,TV Commercial,2023-10-16,2024-07-20,1515,104237,114572,1714,0.09
CAM004265,ORD045135,Google Ads,2023-09-21,2024-03-29,15424,167919,66009,1572,0.06
CAM004266,ORD049784,Radio Ads,2023-02-15,2024-03-07,8216,42815,212082,1824,0.06
CAM004267,ORD049647,Radio Ads,2023-10-11,2024-11-05,11747,112323,146482,394,0.07
CAM004268,ORD035126,Radio Ads,2023-04-04,2024-05-09,14106,10008,93998,382,0.05
CAM004269,ORD041511,Radio Ads,2023-12-03,2024-01-10,15241,11771,94660,783,0.07
CAM004270,ORD005456,Radio Ads,2023-11-21,2024-08-30,11764,112248,221894,1783,0.05
CAM004271,ORD005296,TV Commercial,2023-10-21,2024-12-06,19617,111617,234140,1169,0.07
CAM004272,ORD046723,Email Campaign,2023-02-06,2024-07-24,2983,34678,40768,1128,0.05
CAM004273,ORD030460,Email Campaign,2023-08-06,2024-07-25,13051,163635,207466,1000,0.08
CAM004274,ORD038035,Radio Ads,2023-03-22,2024-01-24,8068,7042,134083,1227,0.1
CAM004275,ORD032757,Radio Ads,2023-06-10,2024-12-06,6811,87250,74623,1544,0.08
CAM004276,ORD041414,TV Commercial,2023-10-02,2024-01-01,14742,109322,83313,1060,0.01
CAM004277,ORD049974,Radio Ads,2023-04-19,2024-03-04,4955,75938,131389,337,0.05
CAM004278,ORD010917,Social Media,2023-11-12,2023-12-27,11641,14909,87615,87,0.09
CAM004279,ORD016136,Google Ads,2023-08-23,2024-08-02,10711,48648,101131,1552,0.09
CAM004280,ORD046379,Email Campaign,2023-12-07,2024-01-21,5926,142408,127653,590,0.03
CAM004281,ORD009085,TV Commercial,2023-09-30,2024-07-22,3092,43011,226408,73,0.06
CAM004282,ORD016917,Email Campaign,2023-06-26,2024-01-08,6307,21062,85662,1624,0.06
CAM004283,ORD036484,Radio Ads,2023-08-04,2024-04-09,10429,102941,67732,615,0.08
CAM004284,ORD028579,Email Campaign,2023-01-05,2024-09-03,3324,74266,234697,77,0.05
CAM004285,ORD002165,Google Ads,2023-05-04,2023-12-14,9432,197700,84007,412,0.02
CAM004286,ORD030373,Email Campaign,2023-04-05,2024-01-22,8230,11752,147717,285,0.07
CAM004287,ORD003094,Radio Ads,2023-08-21,2023-12-15,8737,10614,35048,1972,0.08
CAM004288,ORD024645,Social Media,2023-09-01,2024-03-08,14638,153886,117658,1586,0.02
CAM004289,ORD037612,Social Media,2022-12-10,2024-02-07,3796,123582,135882,1594,0.02
CAM004290,ORD025293,Social Media,2023-01-11,2024-01-13,1812,163268,157185,754,0.06
CAM004291,ORD002504,TV Commercial,2023-09-01,2024-09-14,16230,14092,182444,1357,0.07
CAM004292,ORD024930,Email Campaign,2023-07-23,2024-08-24,687,110605,204133,1160,0.09
CAM004293,ORD032495,Radio Ads,2023-09-02,2024-04-08,6145,76431,120559,1795,0.07
CAM004294,ORD044031,Social Media,2023-12-07,2024-01-22,15238,129139,116115,1629,0.04
CAM004295,ORD024268,Radio Ads,2023-05-23,2024-12-02,11768,83195,225618,105,0.06
CAM004296,ORD047656,Radio Ads,2023-02-10,2023-12-10,2357,150417,236379,1065,0.06
CAM004297,ORD010708,Google Ads,2022-12-14,2023-12-18,7183,188094,187904,250,0.1
CAM004298,ORD032453,Radio Ads,2023-04-26,2024-01-01,11158,158297,49138,471,0.08
CAM004299,ORD032776,Google Ads,2023-12-03,2024-05-01,18351,107660,93733,1985,0.03
CAM004300,ORD041768,Email Campaign,2023-06-27,2023-12-18,4419,143933,101342,326,0.09
CAM004301,ORD026008,TV Commercial,2023-06-16,2024-01-20,18908,155054,82813,1633,0.02
CAM004302,ORD020138,TV Commercial,2023-10-14,2024-09-18,8313,46879,224944,1026,0.06
CAM004303,ORD021937,Social Media,2023-10-09,2024-04-07,7069,151245,196443,64,0.05
CAM004304,ORD001757,Google Ads,2023-09-30,2024-11-29,6102,22050,163492,974,0.06
CAM004305,ORD049199,TV Commercial,2023-05-01,2024-11-15,8826,161543,87723,1243,0.06
CAM004306,ORD006534,TV Commercial,2023-08-03,2024-06-05,7446,111459,104770,194,0.02
CAM004307,ORD018809,TV Commercial,2023-05-02,2024-02-11,3263,76613,96981,1916,0.08
CAM004308,ORD005821,Email Campaign,2023-06-01,2024-01-11,2926,190532,118820,94,0.09
CAM004309,ORD036146,Radio Ads,2023-01-20,2024-04-03,7599,57729,164466,99,0.1
CAM004310,ORD025243,Google Ads,2023-08-16,2024-06-04,2876,153625,129357,1242,0.02
CAM004311,ORD045117,Social Media,2023-12-07,2024-02-18,7750,73788,225266,1889,0.04
CAM004312,ORD023878,Email Campaign,2023-02-18,2024-11-24,8809,150754,188887,1485,0.06
CAM004313,ORD049104,TV Commercial,2023-08-22,2024-07-20,1267,105701,91611,1173,0.08
CAM004314,ORD047059,Social Media,2023-08-12,2024-10-06,12730,63737,220864,563,0.05
CAM004315,ORD030834,TV Commercial,2023-03-21,2024-11-19,1703,124681,192974,1249,0.07
CAM004316,ORD035444,Google Ads,2023-06-07,2024-05-27,9717,32463,52218,1061,0.07
CAM004317,ORD030438,TV Commercial,2023-01-04,2024-03-27,3288,134269,10675,1682,0.1
CAM004318,ORD044234,Google Ads,2023-04-10,2024-03-03,18140,53885,125989,508,0.08
CAM004319,ORD008325,Social Media,2023-06-25,2024-10-23,14795,69361,86799,154,0.1
CAM004320,ORD047216,Google Ads,2023-08-05,2024-07-22,14591,91734,190129,1010,0.09
CAM004321,ORD047080,Google Ads,2023-09-26,2024-06-22,10937,78672,167530,818,0.01
CAM004322,ORD008511,TV Commercial,2023-05-01,2023-12-27,1853,166953,230460,1254,0.02
CAM004323,ORD027423,Email Campaign,2023-10-03,2024-04-30,19300,150462,210924,1027,0.02
CAM004324,ORD025285,Google Ads,2023-02-19,2024-02-12,5495,170454,237682,1151,0.07
CAM004325,ORD023178,Email Campaign,2023-06-10,2024-10-29,9224,99062,44193,346,0.08
CAM004326,ORD004277,Radio Ads,2023-11-09,2024-06-07,2687,24871,212140,1116,0.03
CAM004327,ORD012042,Social Media,2023-07-23,2024-08-25,18754,23130,215424,1987,0.08
CAM004328,ORD019691,TV Commercial,2023-07-03,2023-12-23,3619,129934,30964,436,0.01
CAM004329,ORD046161,Google Ads,2023-03-26,2024-06-23,13452,120598,153943,891,0.02
CAM004330,ORD021959,Google Ads,2023-05-22,2024-04-14,12167,72766,162404,527,0.05
CAM004331,ORD048191,Google Ads,2023-07-24,2024-02-22,10686,160264,128958,951,0.01
CAM004332,ORD040391,TV Commercial,2023-03-10,2024-01-22,3505,101486,193540,884,0.1
CAM004333,ORD037560,Radio Ads,2023-11-09,2024-10-02,16826,166559,50293,1561,0.09
CAM004334,ORD049905,Radio Ads,2023-02-22,2024-05-14,4329,70570,72890,171,0.09
CAM004335,ORD007612,Social Media,2023-06-12,2024-11-04,17575,17935,80104,1507,0.02
CAM004336,ORD039758,TV Commercial,2023-08-05,2024-10-22,3332,128710,209535,994,0.04
CAM004337,ORD031403,Radio Ads,2023-12-02,2024-08-10,4269,43141,174694,1980,0.04
CAM004338,ORD049571,Email Campaign,2023-02-08,2024-01-27,17897,146878,210386,1544,0.08
CAM004339,ORD017847,Radio Ads,2023-11-15,2024-05-04,7475,45757,33423,1680,0.04
CAM004340,ORD043605,Email Campaign,2023-08-10,2024-04-15,18929,44917,137277,1390,0.09
CAM004341,ORD008788,Google Ads,2023-06-18,2024-03-16,12790,106428,223006,679,0.03
CAM004342,ORD025975,TV Commercial,2023-08-02,2023-12-18,17686,171964,132939,672,0.07
CAM004343,ORD021544,Google Ads,2023-11-04,2024-06-30,2183,180890,141388,287,0.07
CAM004344,ORD002638,TV Commercial,2023-03-02,2024-07-21,7676,51132,186296,1208,0.07
CAM004345,ORD034334,Email Campaign,2023-10-10,2023-12-21,17122,21693,10852,1916,0.06
CAM004346,ORD041352,TV Commercial,2023-05-09,2024-01-11,10007,181323,26200,1938,0.05
CAM004347,ORD031129,TV Commercial,2023-07-27,2024-09-09,18306,135483,35473,1827,0.03
CAM004348,ORD014900,TV Commercial,2023-08-20,2024-09-22,7761,143229,231648,1539,0.06
CAM004349,ORD043926,Google Ads,2023-08-29,2024-05-14,3275,15916,218858,1277,0.06
CAM004350,ORD016961,Google Ads,2023-08-05,2024-10-13,6152,166604,233517,196,0.01
CAM004351,ORD003984,Social Media,2023-02-23,2024-08-15,1560,137061,108220,947,0.06
CAM004352,ORD048231,Radio Ads,2023-02-18,2024-03-25,16083,24124,97414,105,0.06
CAM004353,ORD015761,TV Commercial,2023-07-26,2024-10-07,16055,146894,119396,277,0.07
CAM004354,ORD007643,Social Media,2023-09-09,2023-12-10,9100,80236,75060,50,0.01
CAM004355,ORD026469,Social Media,2023-02-24,2024-11-20,15803,24673,16999,1516,0.09
CAM004356,ORD034037,Email Campaign,2023-08-20,2024-09-21,7643,61734,44820,1721,0.09
CAM004357,ORD008892,Email Campaign,2023-09-01,2024-11-26,11422,116475,145410,851,0.09
CAM004358,ORD029319,Social Media,2023-11-05,2024-07-25,6119,59953,195352,164,0.08
CAM004359,ORD012367,Radio Ads,2023-06-16,2024-06-22,15525,176597,141198,641,0.03
CAM004360,ORD008055,Radio Ads,2022-12-21,2024-03-19,5086,94307,118915,1389,0.05
CAM004361,ORD033673,TV Commercial,2023-09-11,2024-03-18,12611,36818,111303,247,0.02
CAM004362,ORD004614,TV Commercial,2022-12-28,2024-06-26,4427,146019,135523,1023,0.09
CAM004363,ORD040036,Google Ads,2023-05-23,2024-03-20,1607,75724,187345,284,0.09
CAM004364,ORD031331,TV Commercial,2023-03-04,2024-07-28,11668,121622,90291,179,0.07
CAM004365,ORD031637,Email Campaign,2023-01-25,2024-03-28,5350,185308,204685,1167,0.03
CAM004366,ORD004414,Email Campaign,2023-01-15,2024-06-26,19663,38095,114192,1952,0.01
CAM004367,ORD044713,Social Media,2023-08-19,2024-07-17,5675,85093,163417,1324,0.08
CAM004368,ORD000759,Google Ads,2023-04-17,2024-05-24,16259,180953,196585,809,0.01
CAM004369,ORD014330,Social Media,2023-05-09,2024-11-16,19386,106347,6031,1970,0.03
CAM004370,ORD042120,Email Campaign,2023-09-05,2024-12-09,1902,100215,40881,1118,0.08
CAM004371,ORD000337,Social Media,2023-04-07,2024-07-31,10345,26929,171290,785,0.05
CAM004372,ORD001046,Radio Ads,2023-03-28,2024-07-29,3824,186190,183175,1150,0.03
CAM004373,ORD046128,Email Campaign,2023-10-18,2024-10-11,3166,159601,84205,1539,0.06
CAM004374,ORD048279,TV Commercial,2023-03-27,2024-03-06,14435,135403,97640,1345,0.03
CAM004375,ORD033325,Radio Ads,2023-06-11,2024-02-29,9040,21853,127820,85,0.08
CAM004376,ORD027818,Radio Ads,2023-10-14,2024-06-02,16355,61168,8270,450,0.01
CAM004377,ORD042249,Social Media,2023-02-06,2024-09-26,18712,54854,229922,405,0.02
CAM004378,ORD007815,TV Commercial,2023-01-09,2024-12-06,8172,107328,225453,622,0.1
CAM004379,ORD022573,Email Campaign,2023-08-08,2024-08-03,1433,179344,38115,96,0.04
CAM004380,ORD024607,Email Campaign,2023-02-12,2024-10-11,6261,133392,202089,585,0.04
CAM004381,ORD000867,TV Commercial,2023-03-04,2024-08-01,9488,186381,84364,300,0.05
CAM004382,ORD000860,Radio Ads,2023-01-23,2024-09-09,3111,45818,223954,1923,0.06
CAM004383,ORD049942,Radio Ads,2023-11-24,2024-10-17,15730,159694,210112,1374,0.05
CAM004384,ORD043181,Social Media,2023-06-15,2024-04-22,4573,106647,112029,1414,0.06
CAM004385,ORD003268,Email Campaign,2023-04-14,2024-05-12,12631,48532,104386,960,0.02
CAM004386,ORD034301,Social Media,2023-02-05,2024-05-20,1759,102277,96607,1009,0.03
CAM004387,ORD045605,Social Media,2023-08-29,2024-04-05,13272,54299,73920,1004,0.06
CAM004388,ORD027055,Radio Ads,2022-12-12,2024-10-07,1801,145273,8398,1179,0.1
CAM004389,ORD049518,Google Ads,2023-05-06,2024-03-05,2928,74829,26778,1493,0.09
CAM004390,ORD002400,Email Campaign,2023-08-19,2024-11-11,12172,66691,218415,1903,0.04
CAM004391,ORD040599,Radio Ads,2023-06-24,2024-04-26,6887,24062,110612,209,0.07
CAM004392,ORD006980,Google Ads,2023-08-01,2023-12-13,2914,66633,18726,1196,0.08
CAM004393,ORD011177,TV Commercial,2023-01-13,2024-09-08,3279,143434,135802,1579,0.09
CAM004394,ORD010111,Google Ads,2023-04-13,2024-05-21,9842,56947,28570,896,0.03
CAM004395,ORD027673,Google Ads,2023-10-07,2024-05-13,11137,181523,231930,1568,0.06
