customer_id,CustomerEducation,CustomerCategory
CUST003645,Postgraduate,Private
CUST003646,Graduate,Private
CUST003647,Undergraduate,Private
CUST003648,Undergraduate,Private
CUST003649,Graduate,Private
CUST003650,Graduate,Private
CUST003651,Undergraduate,Private
CUST003652,Postgraduate,Private
CUST003653,Postgraduate,Private
CUST003654,Doctorate,Private
CUST003655,Postgraduate,Private
CUST003656,Undergraduate,Private
CUST003657,Postgraduate,Private
CUST003658,Postgraduate,Private
CUST003659,Doctorate,Private
CUST003660,Doctorate,Private
CUST003661,Doctorate,Private
CUST003662,Doctorate,Private
CUST003663,Graduate,Private
CUST003664,Undergraduate,Private
CUST003665,Doctorate,Private
CUST003666,Doctorate,Private
CUST003667,Graduate,Private
CUST003668,Postgraduate,Private
CUST003669,Undergraduate,Private
CUST003670,Undergraduate,Private
CUST003671,Doctorate,Private
CUST003672,Undergraduate,Private
CUST003673,Graduate,Private
CUST003674,Graduate,Private
CUST003675,Doctorate,Private
CUST003676,Postgraduate,Private
CUST003677,Doctorate,Private
CUST003678,Doctorate,Private
CUST003679,Undergraduate,Private
CUST003680,Graduate,Private
CUST003681,Graduate,Private
CUST003682,Postgraduate,Private
CUST003683,Doctorate,Private
CUST003684,Postgraduate,Private
CUST003685,Undergraduate,Private
CUST003686,Undergraduate,Private
CUST003687,Doctorate,Private
CUST003688,Undergraduate,Private
CUST003689,Undergraduate,Private
CUST003690,Postgraduate,Private
CUST003691,Postgraduate,Private
CUST003692,Doctorate,Private
CUST003693,Undergraduate,Private
CUST003694,Undergraduate,Private
CUST003695,Undergraduate,Private
CUST003696,Doctorate,Private
CUST003697,Graduate,Private
CUST003698,Postgraduate,Private
CUST003699,Postgraduate,Private
CUST003700,Postgraduate,Private
CUST003701,Graduate,Private
CUST003702,Doctorate,Private
CUST003703,Undergraduate,Private
CUST003704,Undergraduate,Private
CUST003705,Postgraduate,Private
CUST003706,Postgraduate,Private
CUST003707,Undergraduate,Private
CUST003708,Undergraduate,Private
CUST003709,Postgraduate,Private
CUST003710,Undergraduate,Private
CUST003711,Undergraduate,Private
CUST003712,Postgraduate,Private
CUST003713,Postgraduate,Private
CUST003714,Undergraduate,Private
CUST003715,Undergraduate,Private
CUST003716,Doctorate,Private
CUST003717,Undergraduate,Private
CUST003718,Postgraduate,Private
CUST003719,Graduate,Private
CUST003720,Graduate,Private
CUST003721,Graduate,Private
CUST003722,Graduate,Private
CUST003723,Undergraduate,Private
CUST003724,Doctorate,Private
CUST003725,Doctorate,Private
CUST003726,Doctorate,Private
CUST003727,Postgraduate,Private
CUST003728,Graduate,Private
CUST003729,Postgraduate,Private
CUST003730,Doctorate,Private
CUST003731,Undergraduate,Private
CUST003732,Graduate,Private
CUST003733,Doctorate,Private
CUST003734,Undergraduate,Private
CUST003735,Graduate,Private
CUST003736,Graduate,Private
CUST003737,Doctorate,Private
CUST003738,Postgraduate,Private
CUST003739,Postgraduate,Private
CUST003740,Doctorate,Private
CUST003741,Graduate,Private
CUST003742,Undergraduate,Private
CUST003743,Undergraduate,Private
CUST003744,Doctorate,Private
CUST003745,Postgraduate,Private
CUST003746,Undergraduate,Private
CUST003747,Postgraduate,Private
CUST003748,Graduate,Private
CUST003749,Doctorate,Private
CUST003750,Postgraduate,Private
CUST003751,Graduate,Private
CUST003752,Undergraduate,Private
CUST003753,Doctorate,Private
CUST003754,Undergraduate,Private
CUST003755,Doctorate,Private
CUST003756,Postgraduate,Private
CUST003757,Undergraduate,Private
CUST003758,Undergraduate,Private
CUST003759,Doctorate,Private
CUST003760,Undergraduate,Private
CUST003761,Undergraduate,Private
CUST003762,Doctorate,Private
CUST003763,Graduate,Private
CUST003764,Postgraduate,Private
CUST003765,Postgraduate,Private
CUST003766,Doctorate,Private
CUST003767,Graduate,Private
CUST003768,Doctorate,Private
CUST003769,Undergraduate,Private
CUST003770,Postgraduate,Private
CUST003771,Doctorate,Private
CUST003772,Postgraduate,Private
CUST003773,Postgraduate,Private
CUST003774,Undergraduate,Private
CUST003775,Postgraduate,Private
CUST003776,Undergraduate,Private
CUST003777,Undergraduate,Private
CUST003778,Undergraduate,Private
CUST003779,Postgraduate,Private
CUST003780,Graduate,Private
CUST003781,Doctorate,Private
CUST003782,Doctorate,Private
CUST003783,Postgraduate,Private
CUST003784,Doctorate,Private
CUST003785,Doctorate,Private
CUST003786,Doctorate,Private
CUST003787,Postgraduate,Private
CUST003788,Graduate,Private
CUST003789,Postgraduate,Private
CUST003790,Postgraduate,Private
CUST003791,Graduate,Private
CUST003792,Postgraduate,Private
CUST003793,Graduate,Private
CUST003794,Postgraduate,Private
CUST003795,Undergraduate,Private
CUST003796,Undergraduate,Private
CUST003797,Undergraduate,Private
CUST003798,Postgraduate,Private
CUST003799,Doctorate,Private
CUST003800,Graduate,Private
CUST003801,Undergraduate,Private
CUST003802,Graduate,Private
CUST003803,Graduate,Private
CUST003804,Undergraduate,Private
CUST003805,Doctorate,Private
CUST003806,Doctorate,Private
CUST003807,Undergraduate,Private
CUST003808,Doctorate,Private
CUST003809,Graduate,Private
CUST003810,Graduate,Private
CUST003811,Postgraduate,Private
CUST003812,Undergraduate,Private
CUST003813,Undergraduate,Private
CUST003814,Undergraduate,Private
CUST003815,Undergraduate,Private
CUST003816,Doctorate,Private
CUST003817,Graduate,Private
CUST003818,Postgraduate,Private
CUST003819,Graduate,Private
CUST003820,Graduate,Private
CUST003821,Postgraduate,Private
CUST003822,Undergraduate,Private
CUST003823,Doctorate,Private
CUST003824,Graduate,Private
CUST003825,Undergraduate,Private
CUST003826,Doctorate,Private
CUST003827,Postgraduate,Private
CUST003828,Graduate,Private
CUST003829,Undergraduate,Private
CUST003830,Postgraduate,Private
CUST003831,Undergraduate,Private
CUST003832,Doctorate,Private
CUST003833,Graduate,Private
CUST003834,Doctorate,Private
CUST003835,Postgraduate,Private
CUST003836,Graduate,Private
CUST003837,Postgraduate,Private
CUST003838,Doctorate,Private
CUST003839,Doctorate,Private
CUST003840,Graduate,Private
CUST003841,Doctorate,Private
CUST003842,Graduate,Private
CUST003843,Graduate,Private
CUST003844,Graduate,Private
CUST003845,Graduate,Public
CUST003846,Graduate,Public
CUST003847,Postgraduate,Public
CUST003848,Doctorate,Public
CUST003849,Postgraduate,Public
CUST003850,Doctorate,Public
CUST003851,Undergraduate,Public
CUST003852,Undergraduate,Public
CUST003853,Doctorate,Public
CUST003854,Doctorate,Public
CUST003855,Postgraduate,Public
CUST003856,Graduate,Public
CUST003857,Doctorate,Public
CUST003858,Undergraduate,Public
CUST003859,Doctorate,Public
CUST003860,Postgraduate,Public
CUST003861,Graduate,Public
CUST003862,Undergraduate,Public
CUST003863,Postgraduate,Public
CUST003864,Postgraduate,Public
CUST003865,Graduate,Public
CUST003866,Graduate,Public
CUST003867,Graduate,Public
CUST003868,Postgraduate,Public
CUST003869,Postgraduate,Public
CUST003870,Graduate,Public
CUST003871,Doctorate,Public
CUST003872,Doctorate,Public
CUST003873,Postgraduate,Public
CUST003874,Graduate,Public
CUST003875,Doctorate,Public
CUST003876,Undergraduate,Public
CUST003877,Undergraduate,Public
CUST003878,Doctorate,Public
CUST003879,Undergraduate,Public
CUST003880,Postgraduate,Public
CUST003881,Undergraduate,Public
CUST003882,Doctorate,Public
CUST003883,Postgraduate,Public
CUST003884,Postgraduate,Public
CUST003885,Postgraduate,Public
CUST003886,Undergraduate,Public
CUST003887,Doctorate,Public
CUST003888,Undergraduate,Public
CUST003889,Graduate,Public
CUST003890,Postgraduate,Public
CUST003891,Undergraduate,Public
CUST003892,Doctorate,Public
CUST003893,Doctorate,Public
CUST003894,Undergraduate,Public
CUST003895,Undergraduate,Public
CUST003896,Graduate,Public
CUST003897,Doctorate,Public
CUST003898,Postgraduate,Public
CUST003899,Doctorate,Public
CUST003900,Doctorate,Public
CUST003901,Postgraduate,Public
CUST003902,Graduate,Public
CUST003903,Postgraduate,Public
CUST003904,Doctorate,Public
CUST003905,Graduate,Public
CUST003906,Doctorate,Public
CUST003907,Doctorate,Public
CUST003908,Doctorate,Public
CUST003909,Doctorate,Public
CUST003910,Postgraduate,Public
CUST003911,Undergraduate,Public
CUST003912,Postgraduate,Public
CUST003913,Postgraduate,Public
CUST003914,Postgraduate,Public
CUST003915,Postgraduate,Public
CUST003916,Undergraduate,Public
CUST003917,Postgraduate,Public
CUST003918,Graduate,Public
CUST003919,Doctorate,Public
CUST003920,Undergraduate,Public
CUST003921,Doctorate,Public
CUST003922,Graduate,Public
CUST003923,Postgraduate,Public
CUST003924,Graduate,Public
CUST003925,Undergraduate,Public
CUST003926,Postgraduate,Public
CUST003927,Undergraduate,Public
CUST003928,Postgraduate,Public
CUST003929,Doctorate,Public
CUST003930,Postgraduate,Public
CUST003931,Doctorate,Public
CUST003932,Doctorate,Public
CUST003933,Doctorate,Public
CUST003934,Graduate,Public
CUST003935,Postgraduate,Public
CUST003936,Doctorate,Public
CUST003937,Undergraduate,Public
CUST003938,Doctorate,Public
CUST003939,Undergraduate,Public
CUST003940,Graduate,Public
CUST003941,Graduate,Public
CUST003942,Undergraduate,Public
CUST003943,Undergraduate,Public
CUST003944,Undergraduate,Public
CUST003945,Postgraduate,Public
CUST003946,Postgraduate,Public
CUST003947,Undergraduate,Public
CUST003948,Postgraduate,Public
CUST003949,Undergraduate,Public
CUST003950,Graduate,Public
CUST003951,Postgraduate,Public
CUST003952,Undergraduate,Public
CUST003953,Undergraduate,Public
CUST003954,Doctorate,Public
CUST003955,Undergraduate,Public
CUST003956,Doctorate,Public
CUST003957,Graduate,Public
CUST003958,Postgraduate,Public
CUST003959,Doctorate,Public
CUST003960,Undergraduate,Public
CUST003961,Undergraduate,Public
CUST003962,Postgraduate,Public
CUST003963,Undergraduate,Public
CUST003964,Graduate,Public
CUST003965,Doctorate,Public
CUST003966,Graduate,Public
CUST003967,Doctorate,Public
CUST003968,Graduate,Public
CUST003969,Undergraduate,Public
CUST003970,Undergraduate,Public
CUST003971,Undergraduate,Public
CUST003972,Doctorate,Public
CUST003973,Graduate,Public
CUST003974,Undergraduate,Public
CUST003975,Postgraduate,Public
CUST003976,Undergraduate,Public
CUST003977,Doctorate,Public
CUST003978,Graduate,Public
CUST003979,Doctorate,Public
CUST003980,Undergraduate,Public
CUST003981,Undergraduate,Public
CUST003982,Doctorate,Public
CUST003983,Doctorate,Public
CUST003984,Graduate,Public
CUST003985,Undergraduate,Public
CUST003986,Postgraduate,Public
CUST003987,Postgraduate,Public
CUST003988,Postgraduate,Public
CUST003989,Undergraduate,Public
CUST003990,Undergraduate,Public
CUST003991,Postgraduate,Public
CUST003992,Undergraduate,Public
CUST003993,Graduate,Public
CUST003994,Undergraduate,Public
CUST003995,Doctorate,Public
CUST003996,Postgraduate,Public
CUST003997,Postgraduate,Public
CUST003998,Postgraduate,Public
CUST003999,Undergraduate,Public
CUST004000,Postgraduate,Public
CUST004001,Undergraduate,Public
CUST004002,Undergraduate,Public
CUST004003,Undergraduate,Public
CUST004004,Doctorate,Public
CUST004005,Undergraduate,Public
CUST004006,Undergraduate,Public
CUST004007,Graduate,Public
CUST004008,Postgraduate,Public
CUST004009,Doctorate,Public
CUST004010,Undergraduate,Public
CUST004011,Undergraduate,Public
CUST004012,Doctorate,Public
CUST004013,Graduate,Public
CUST004014,Undergraduate,Public
CUST004015,Undergraduate,Public
CUST004016,Graduate,Public
CUST004017,Graduate,Public
CUST004018,Doctorate,Public
CUST004019,Doctorate,Public
CUST004020,Postgraduate,Public
CUST004021,Doctorate,Public
CUST004022,Undergraduate,Public
CUST004023,Doctorate,Public
CUST004024,Postgraduate,Public
CUST004025,Postgraduate,Public
CUST004026,Undergraduate,Public
CUST004027,Doctorate,Public
CUST004028,Doctorate,Public
CUST004029,Postgraduate,Public
CUST004030,Doctorate,Public
CUST004031,Postgraduate,Public
CUST004032,Doctorate,Public
CUST004033,Doctorate,Public
CUST004034,Undergraduate,Public
CUST004035,Postgraduate,Public
CUST004036,Doctorate,Public
CUST004037,Doctorate,Public
CUST004038,Undergraduate,Public
CUST004039,Postgraduate,Public
CUST004040,Doctorate,Public
CUST004041,Postgraduate,Public
CUST004042,Graduate,Public
CUST004043,Doctorate,Public
CUST004044,Undergraduate,Public
CUST004045,Postgraduate,Public
CUST004046,Undergraduate,Public
CUST004047,Doctorate,Public
CUST004048,Graduate,Public
CUST004049,Postgraduate,Public
CUST004050,Doctorate,Public
CUST004051,Doctorate,Public
CUST004052,Graduate,Public
CUST004053,Undergraduate,Public
CUST004054,Undergraduate,Public
CUST004055,Doctorate,Public
CUST004056,Undergraduate,Public
CUST004057,Undergraduate,Public
CUST004058,Doctorate,Public
CUST004059,Postgraduate,Public
CUST004060,Postgraduate,Public
CUST004061,Doctorate,Public
CUST004062,Graduate,Public
CUST004063,Postgraduate,Public
CUST004064,Undergraduate,Public
CUST004065,Doctorate,Public
CUST004066,Doctorate,Public
CUST004067,Postgraduate,Public
CUST004068,Postgraduate,Public
CUST004069,Postgraduate,Public
CUST004070,Undergraduate,Public
CUST004071,Postgraduate,Public
CUST004072,Graduate,Public
CUST004073,Undergraduate,Public
CUST004074,Graduate,Public
CUST004075,Undergraduate,Public
CUST004076,Undergraduate,Public
CUST004077,Undergraduate,Public
CUST004078,Postgraduate,Public
CUST004079,Postgraduate,Public
CUST004080,Graduate,Public
CUST004081,Postgraduate,Public
CUST004082,Postgraduate,Public
CUST004083,Doctorate,Public
CUST004084,Graduate,Public
CUST004085,Graduate,Public
CUST004086,Doctorate,Public
CUST004087,Postgraduate,Public
CUST004088,Undergraduate,Public
CUST004089,Doctorate,Public
CUST004090,Graduate,Public
CUST004091,Postgraduate,Public
CUST004092,Graduate,Public
CUST004093,Postgraduate,Public
CUST004094,Postgraduate,Public
CUST004095,Undergraduate,Public
CUST004096,Postgraduate,Public
CUST004097,Doctorate,Public
CUST004098,Doctorate,Public
CUST004099,Postgraduate,Public
CUST004100,Undergraduate,Public
CUST004101,Graduate,Public
CUST004102,Postgraduate,Public
CUST004103,Doctorate,Public
CUST004104,Graduate,Public
CUST004105,Postgraduate,Public
CUST004106,Postgraduate,Public
CUST004107,Postgraduate,Public
CUST004108,Undergraduate,Public
CUST004109,Undergraduate,Public
CUST004110,Undergraduate,Public
CUST004111,Undergraduate,Public
CUST004112,Graduate,Public
CUST004113,Graduate,Public
CUST004114,Undergraduate,Public
CUST004115,Doctorate,Public
CUST004116,Undergraduate,Public
CUST004117,Doctorate,Public
CUST004118,Graduate,Public
CUST004119,Doctorate,Public
CUST004120,Graduate,Public
CUST004121,Graduate,Public
CUST004122,Graduate,Public
CUST004123,Doctorate,Public
CUST004124,Graduate,Public
CUST004125,Postgraduate,Public
CUST004126,Graduate,Public
CUST004127,Graduate,Public
CUST004128,Graduate,Public
CUST004129,Doctorate,Public
CUST004130,Doctorate,Public
CUST004131,Undergraduate,Public
CUST004132,Undergraduate,Public
CUST004133,Undergraduate,Public
CUST004134,Doctorate,Public
CUST004135,Graduate,Public
CUST004136,Graduate,Public
CUST004137,Postgraduate,Public
CUST004138,Postgraduate,Public
CUST004139,Undergraduate,Public
CUST004140,Postgraduate,Public
CUST004141,Postgraduate,Public
CUST004142,Postgraduate,Public
CUST004143,Postgraduate,Public
CUST004144,Postgraduate,Public
CUST004145,Graduate,Public
CUST004146,Graduate,Public
CUST004147,Graduate,Public
CUST004148,Undergraduate,Public
CUST004149,Undergraduate,Public
CUST004150,Postgraduate,Public
CUST004151,Undergraduate,Public
CUST004152,Doctorate,Public
CUST004153,Undergraduate,Public
CUST004154,Undergraduate,Public
CUST004155,Undergraduate,Public
CUST004156,Graduate,Public
CUST004157,Undergraduate,Public
CUST004158,Doctorate,Public
CUST004159,Undergraduate,Public
CUST004160,Undergraduate,Public
CUST004161,Undergraduate,Public
CUST004162,Doctorate,Public
CUST004163,Graduate,Public
CUST004164,Postgraduate,Public
CUST004165,Undergraduate,Public
CUST004166,Undergraduate,Public
CUST004167,Graduate,Public
CUST004168,Graduate,Public
CUST004169,Undergraduate,Public
CUST004170,Undergraduate,Public
CUST004171,Postgraduate,Public
CUST004172,Postgraduate,Public
CUST004173,Postgraduate,Public
CUST004174,Undergraduate,Public
CUST004175,Postgraduate,Public
CUST004176,Postgraduate,Public
CUST004177,Undergraduate,Public
CUST004178,Doctorate,Public
CUST004179,Postgraduate,Public
CUST004180,Doctorate,Public
CUST004181,Doctorate,Public
CUST004182,Doctorate,Public
CUST004183,Graduate,Public
CUST004184,Postgraduate,Public
CUST004185,Undergraduate,Public
CUST004186,Undergraduate,Public
CUST004187,Graduate,Public
CUST004188,Postgraduate,Public
CUST004189,Undergraduate,Public
CUST004190,Undergraduate,Public
CUST004191,Graduate,Public
CUST004192,Doctorate,Public
CUST004193,Postgraduate,Public
CUST004194,Undergraduate,Public
CUST004195,Graduate,Public
CUST004196,Doctorate,Public
CUST004197,Postgraduate,Public
CUST004198,Doctorate,Public
CUST004199,Postgraduate,Public
CUST004200,Graduate,Public
CUST004201,Postgraduate,Public
CUST004202,Undergraduate,Public
CUST004203,Postgraduate,Public
CUST004204,Postgraduate,Public
CUST004205,Postgraduate,Public
CUST004206,Doctorate,Public
CUST004207,Undergraduate,Public
CUST004208,Undergraduate,Public
CUST004209,Graduate,Public
CUST004210,Doctorate,Public
CUST004211,Postgraduate,Public
